JobId,UserId,GroupId,Name,JobState,Partition,TimeLimit,StartTime,EndTime,NodeList,NodeCnt,ProcCnt,WorkDir,ReservationName,Tres,Account,QOS,WcKey,Cluster,SubmitTime,EligibleTime,DerivedExitCode,ExitCode
312,leonardofma(1018),leonardofma(1018),hello_world,CANCELLED,express,5,2024-03-01T12:34:46,2024-03-01T12:34:46,(null),0,0,/home/leonardofma/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T12:30:53,2024-03-01T12:30:53,0:0,0:0
316,rafaelek2(1022),rafaelek2(1022),hello_world.slurm,FAILED,normal,20,2024-03-01T12:35:58,2024-03-01T12:35:58,compute00,1,1,/home/rafaelek2/scratch/aula1,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T12:35:55,2024-03-01T12:35:55,0:0,13:0
317,lorrancml(1009),lorrancml(1009),hello,FAILED,express,5,2024-03-01T12:36:01,2024-03-01T12:36:01,compute00,1,1,/home/lorrancml/scratch/aula7,,"cpu=1,mem=1G,node=1,billing=1",,,,unknown,2024-03-01T12:35:59,2024-03-01T12:35:59,0:0,2:0
318,leonardofma(1018),leonardofma(1018),hello_world,COMPLETED,express,5,2024-03-01T12:36:28,2024-03-01T12:36:28,compute00,1,1,/home/leonardofma/scratch,,"cpu=1,mem=100M,node=1,billing=1",,,,unknown,2024-03-01T12:36:27,2024-03-01T12:36:27,0:0,0:0
315,andreb10(1008),andreb10(1008),calculate_pi,CANCELLED,espec,60,2024-03-01T12:36:40,2024-03-01T12:36:40,(null),0,0,/home/andreb10/scratch,,"cpu=20,mem=14000M,node=1,billing=20",,,,unknown,2024-03-01T12:35:54,2024-03-01T12:35:54,0:0,0:0
319,andreb10(1008),andreb10(1008),calculate_pi,CANCELLED,espec,60,2024-03-01T12:37:34,2024-03-01T12:37:34,(null),0,0,/home/andreb10/scratch,,"cpu=12,mem=14000M,node=1,billing=12",,,,unknown,2024-03-01T12:37:13,2024-03-01T12:37:13,0:0,0:0
321,andreb10(1008),andreb10(1008),calculate_pi,CANCELLED,espec,60,2024-03-01T12:37:48,2024-03-01T12:37:48,(null),0,0,/home/andreb10/scratch,,"cpu=12,mem=14000M,node=1,billing=12",,,,unknown,2024-03-01T12:37:37,2024-03-01T12:37:37,0:0,0:0
322,lorrancml(1009),lorrancml(1009),hello,FAILED,express,5,2024-03-01T12:37:51,2024-03-01T12:37:51,compute00,1,1,/home/lorrancml/scratch/aula7,,"cpu=1,mem=1G,node=1,billing=1",,,,unknown,2024-03-01T12:37:50,2024-03-01T12:37:50,0:0,2:0
324,rafaelek2(1022),rafaelek2(1022),hello_world.slurm,FAILED,normal,20,2024-03-01T12:38:13,2024-03-01T12:38:13,compute00,1,1,/home/rafaelek2/scratch/aula1,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T12:38:12,2024-03-01T12:38:12,0:0,13:0
323,andreb10(1008),andreb10(1008),calculate_pi,CANCELLED,espec,60,2024-03-01T12:38:44,2024-03-01T12:38:44,(null),0,0,/home/andreb10/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T12:37:57,2024-03-01T12:37:57,0:0,0:0
325,andreb10(1008),andreb10(1008),calculate_pi,COMPLETED,normal,1,2024-03-01T12:39:08,2024-03-01T12:39:21,compute00,1,1,/home/andreb10/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T12:39:07,2024-03-01T12:39:07,0:0,0:0
327,lorrancml(1009),lorrancml(1009),hello,COMPLETED,express,5,2024-03-01T12:40:17,2024-03-01T12:40:17,compute00,1,1,/home/lorrancml/scratch/aula7,,"cpu=1,mem=1G,node=1,billing=1",,,,unknown,2024-03-01T12:40:16,2024-03-01T12:40:16,0:0,0:0
329,rafaelek2(1022),rafaelek2(1022),hello_world.slurm,FAILED,normal,20,2024-03-01T12:41:07,2024-03-01T12:41:07,compute00,1,1,/home/rafaelek2/scratch/aula1,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T12:41:06,2024-03-01T12:41:06,0:0,13:0
330,rafaelek2(1022),rafaelek2(1022),hello_world,COMPLETED,express,5,2024-03-01T12:41:23,2024-03-01T12:41:23,compute00,1,1,/home/rafaelek2/scratch/aula1,,"cpu=1,mem=1G,node=1,billing=1",,,,unknown,2024-03-01T12:41:22,2024-03-01T12:41:22,0:0,0:0
331,arthurmsb(1030),arthurmsb(1030),profile,COMPLETED,normal,20,2024-03-01T12:42:18,2024-03-01T12:42:21,compute00,1,1,/home/arthurmsb/scratch/aula_04,,"cpu=1,mem=512M,node=1,billing=1",,,,unknown,2024-03-01T12:42:18,2024-03-01T12:42:18,0:0,0:0
332,lorrancml(1009),lorrancml(1009),condicionais.slurm,FAILED,normal,20,2024-03-01T12:43:07,2024-03-01T12:43:07,compute00,1,1,/home/lorrancml/scratch/aula7,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T12:43:04,2024-03-01T12:43:04,0:0,13:0
